# MASS DIFF FIT. combinatorics locked to one choice
# Event file name = ../events/herwigpp-9563-events-complete-momcons-20150314_only_OFL.dat, SIMPLEX tolerance = 1e-13
Combinatorical choice 1
83	82	607.494	169.227	123.931	0	 15.9155	
84	83	555.129	168.233	119.535	0	 4818.71	
85	84	517.756	151.559	104.326	0	 2068.4	
86	85	520.881	149.872	107.502	0	 1697.56	
87	86	0	0	0	0	 1e+30	
88	87	0	0	0	0	 1e+30	
89	88	463.605	147.091	107.444	0	 100172	
90	89	545.132	126.616	89.0236	0	 1115.98	
91	90	467.941	133.099	83.5712	0	 3145.29	
92	91	545.985	110.914	74.7051	0	 5227.86	
93	92	515.312	115.524	79.6372	0	 3220.85	
94	93	0	0	0	0	 1e+30	
95	94	533.575	129.737	79.4977	0	 2125.06	
96	95	492.938	151.242	100.659	0	 53856.2	
97	96	556.672	180.451	138.339	0	 29902.9	
98	97	471.205	112.371	75.3597	0	 1285.26	
99	98	578.988	183.252	142.824	0	 2158.82	
100	99	489.847	134.644	74.5681	0	 415.839	
Combinatorical choice 5
1	0	301.415	113.683	77.8884	0	 1.07095e+06	
2	1	590.929	590.932	515.801	0	 1.04746e+09	
3	2	0	0	0	0	 1e+30	
4	3	594.755	157.575	125.961	0	 33438.5	
5	4	464.232	152.645	117.771	0	 48727.8	
6	5	0	0	0	0	 1e+30	
7	6	443.628	203.017	157.976	0	 71243.1	
8	7	632.028	413.252	378.169	0	 2.47131e+06	
9	8	0	0	0	0	 1e+30	
10	9	400.772	96.9131	46.5218	0	 879632	
11	10	0	0	0	0	 1e+30	
12	11	572.288	159.826	121.988	0	 505783	
13	12	628.932	266.277	237.131	0	 39675.7	
14	13	0	0	0	0	 1e+30	
15	14	498.954	180.017	134.291	0	 1.28081e+06	
16	15	615.175	232.316	196.695	0	 32608.9	
17	16	0	0	0	0	 1e+30	
18	17	526.955	233.529	188.831	0	 11200.8	
19	18	0	0	0	0	 1e+30	
20	19	584.852	272.323	241.232	0	 184340	
21	20	0	0	0	0	 1e+30	
22	21	0	0	0	0	 1e+30	
23	22	427.132	108.296	71.1841	0	 312130	
24	23	910.134	530.874	501.597	0	 3.14004e+06	
25	24	0	0	0	0	 1e+30	
26	25	0	0	0	0	 1e+30	
27	26	0	0	0	0	 1e+30	
28	27	403.146	138.012	83.6306	0	 2.68441e+06	
29	28	110.696	110.696	71.3185	0	 815678	
30	29	442.242	195.487	143.621	0	 10465.5	
31	30	690.195	442.712	410.356	0	 1.94341e+06	
32	31	0	0	0	0	 1e+30	
33	32	475.205	157.787	113.139	0	 251708	
34	33	609.68	240.568	206.906	0	 280621	
35	34	0	0	0	0	 1e+30	
36	35	0	0	0	0	 1e+30	
37	36	0	0	0	0	 1e+30	
38	37	0	0	0	0	 1e+30	
39	38	337.087	204.433	162.784	0	 125119	
40	39	539.543	183.001	157.513	0	 1333.55	
41	40	0	0	0	0	 1e+30	
42	41	718.658	174.324	139.412	0	 27.9031	
43	42	223.146	223.161	191.603	0	 8.43091e+08	
44	43	1300.03	1131.09	1096.84	0	 757201	
45	44	0	0	0	0	 1e+30	
46	45	1171.92	1005.32	976.84	0	 3.77501e+07	
47	46	0	0	0	0	 1e+30	
48	47	697.225	345.563	299.408	0	 3.14878e+06	
49	48	504.309	309.72	267.811	0	 203561	
50	49	0	0	0	0	 1e+30	
51	50	0	0	0	0	 1e+30	
52	51	0	0	0	0	 1e+30	
53	52	0	0	0	0	 1e+30	
54	53	493.364	159.768	135.506	0	 686643	
55	54	596.694	160.782	130.898	0	 2620.69	
56	55	0	0	0	0	 1e+30	
57	56	0	0	0	0	 1e+30	
58	57	0	0	0	0	 1e+30	
59	58	0	0	0	0	 1e+30	
60	59	774.63	414.496	321.708	0	 3.15109e+06	
61	60	585.625	310.269	281.034	0	 534283	
62	61	0	0	0	0	 1e+30	
63	62	544.784	271.076	234.771	0	 332896	
64	63	0	0	0	0	 1e+30	
65	64	0	0	0	0	 1e+30	
66	65	506.914	177.999	128.718	0	 2684.32	
67	66	577.41	252.037	180.817	0	 22042.8	
68	67	0	0	0	0	 1e+30	
69	68	1115.28	833.15	792.145	0	 5.02435e+07	
70	69	0	0	0	0	 1e+30	
71	70	0	0	0	0	 1e+30	
72	71	715.418	581.447	539.617	0	 942859	
73	72	422.342	208.267	184.44	0	 268312	
74	73	0	0	0	0	 1e+30	
75	74	365.034	207.464	183.979	0	 647049	
76	75	1286.96	1166.75	1125.31	0	 5.09158e+06	
77	76	0	0	0	0	 1e+30	
78	77	0	0	0	0	 1e+30	
79	78	0	0	0	0	 1e+30	
80	79	0	0	0	0	 1e+30	
81	80	368.657	181.448	140.867	0	 4.13962e+06	
82	81	0	0	0	0	 1e+30	
83	82	725.657	236.584	206.974	0	 115715	
84	83	680.684	348.787	318.335	0	 1.01683e+08	
85	84	555.509	146.739	98.6241	0	 35449.5	
86	85	549.139	367.97	323.325	0	 98606.1	
87	86	732.298	193.585	141.823	0	 30213	
88	87	563.887	240.995	201.941	0	 359424	
89	88	0	0	0	0	 1e+30	
90	89	578.476	159.748	101.044	0	 381624	
91	90	0	0	0	0	 1e+30	
92	91	766.922	587.949	549.869	0	 2.43641e+06	
93	92	0	0	0	0	 1e+30	
94	93	0	0	0	0	 1e+30	
95	94	0	0	0	0	 1e+30	
96	95	0	0	0	0	 1e+30	
97	96	0	0	0	0	 1e+30	
98	97	0	0	0	0	 1e+30	
99	98	0	0	0	0	 1e+30	
100	99	0	0	0	0	 1e+30	
Combinatorical choice 6
1	0	0	0	0	0	 1e+30	
2	1	345.685	345.691	331.676	0	 9.06245e+08	
3	2	0	0	0	0	 1e+30	
4	3	0	0	0	0	 1e+30	
5	4	449.609	142.051	103.766	0	 93328.4	
6	5	0	0	0	0	 1e+30	
7	6	441.956	197.986	168.837	0	 31715.2	
8	7	0	0	0	0	 1e+30	
9	8	0	0	0	0	 1e+30	
10	9	0	0	0	0	 1e+30	
11	10	0	0	0	0	 1e+30	
12	11	565.667	169.343	125.705	0	 457173	
13	12	655.983	232.443	180.285	0	 11094.6	
14	13	0	0	0	0	 1e+30	
15	14	374.932	125.34	79.6765	0	 1.66018e+06	
16	15	596.954	195.358	158.647	0	 42864.2	
17	16	0	0	0	0	 1e+30	
18	17	485.589	193.848	155.311	0	 9812.59	
19	18	0	0	0	0	 1e+30	
20	19	668.655	358.327	316.826	0	 2.29796e+06	
21	20	398.129	288.864	258.318	0	 5.91342e+06	
22	21	572.515	206.059	109.565	0	 7.71583e+06	
23	22	441.067	168.682	123.304	0	 98206.6	
24	23	0	0	0	0	 1e+30	
25	24	0	0	0	0	 1e+30	
26	25	0	0	0	0	 1e+30	
27	26	0	0	0	0	 1e+30	
28	27	94.0432	94.0432	24.8633	0	 5.93332e+06	
29	28	112.31	112.31	71.5862	0	 676165	
30	29	415.472	154.458	103.039	0	 905.55	
31	30	747.085	470.266	427.517	0	 3.56948e+06	
32	31	0	0	0	0	 1e+30	
33	32	561.365	233.034	206.359	0	 81594.7	
34	33	563.374	215.151	178.947	0	 675103	
35	34	519.714	173.596	110.417	0	 2.4039e+06	
36	35	0	0	0	0	 1e+30	
37	36	365.213	167.638	120.657	0	 672177	
38	37	372.82	167.713	104.144	0	 1.26007e+06	
39	38	0	0	0	0	 1e+30	
40	39	599.414	350.313	313.141	0	 165669	
41	40	0	0	0	0	 1e+30	
42	41	648.839	150.194	98.923	0	 19523.3	
43	42	255.373	255.374	225.206	0	 2.12082e+07	
44	43	0	0	0	0	 1e+30	
45	44	0	0	0	0	 1e+30	
46	45	1795.14	1685.59	1647.99	0	 1.57173e+06	
47	46	0	0	0	0	 1e+30	
48	47	0	0	0	0	 1e+30	
49	48	486.303	297.748	255.125	0	 129848	
50	49	0	0	0	0	 1e+30	
51	50	0	0	0	0	 1e+30	
52	51	0	0	0	0	 1e+30	
53	52	0	0	0	0	 1e+30	
54	53	420.042	144.706	74.9907	0	 291186	
55	54	0	0	0	0	 1e+30	
56	55	0	0	0	0	 1e+30	
57	56	508.887	211.321	175.312	0	 2.97792e+06	
58	57	0	0	0	0	 1e+30	
59	58	0	0	0	0	 1e+30	
60	59	0	0	0	0	 1e+30	
61	60	0	0	0	0	 1e+30	
62	61	0	0	0	0	 1e+30	
63	62	485.885	255.202	229.291	0	 80971.3	
64	63	443.239	223.404	183.267	0	 1.00514e+07	
65	64	0	0	0	0	 1e+30	
66	65	555.812	158.545	123.847	0	 32001.1	
67	66	571.882	162.311	73.6799	0	 128749	
68	67	0	0	0	0	 1e+30	
69	68	681.127	271.094	194.426	0	 1.02657e+07	
70	69	0	0	0	0	 1e+30	
71	70	0	0	0	0	 1e+30	
72	71	0	0	0	0	 1e+30	
73	72	0	0	0	0	 1e+30	
74	73	0	0	0	0	 1e+30	
75	74	0	0	0	0	 1e+30	
76	75	508.162	168.653	122.257	0	 2.02112e+06	
77	76	759.837	171.777	119.246	0	 232981	
78	77	0	0	0	0	 1e+30	
79	78	0	0	0	0	 1e+30	
80	79	709.976	532.364	468.917	0	 784037	
81	80	355.226	154.827	128.032	0	 3.84755e+06	
82	81	0	0	0	0	 1e+30	
83	82	962.8	369.434	317.273	0	 5055.96	
84	83	0	0	0	0	 1e+30	
85	84	0	0	0	0	 1e+30	
86	85	471.916	308.332	276.502	0	 15442.3	
87	86	572.107	289.855	250.851	0	 195656	
88	87	554.576	120.922	70.9111	0	 299508	
89	88	0	0	0	0	 1e+30	
