EVENT
   94   -333.56   -132.20   -848.41    924.85
  -13     39.37     30.87    -37.83     62.72
   13      3.94      9.11   -144.98    145.32
1000022     74.87     48.50   -177.59    221.15
   94    -20.09     81.11   -266.90    289.54
   11    116.28    -10.43    -21.13    118.65
  -11    107.95    -67.19    -29.21    130.46
1000022    171.47    -46.44     24.23    203.85
EVENT
   94     49.16   -287.64    571.12    649.99
   13    -80.76    -17.88     95.48    126.32
  -13   -164.27    -66.16    402.55    439.78
1000022   -194.73    -29.98    402.38    458.40
   94    326.28    164.99    346.37    504.52
  -11     28.60      4.27    -15.15     32.65
   11     11.68     59.24     -0.18     60.38
1000022    -33.18     83.86   -106.21    169.78
EVENT
   94    259.96   -327.58    -86.31    427.32
  -13     10.58    -53.04   -111.15    123.61
   13     35.97    -39.97   -127.06    137.97
1000022    -13.32     -2.54   -258.46    276.39
   94    -71.74    -25.52     21.11     81.85
  -11    -71.26     81.59   -328.63    346.02
   11      2.01      5.61    -85.86     86.06
1000022   -156.04    362.82   -950.24   1033.61
EVENT
   94     75.38   -239.37    590.33    649.17
   11      2.18     25.45     35.85     44.02
  -11   -140.03     29.31    194.98    241.84
1000022   -106.97     51.61    193.51    246.90
   94    354.28    113.69   -107.45    388.31
  -13    -38.69     -7.96     33.67     51.90
   13    -79.38     54.29     -3.32     96.23
1000022    -56.14     17.02     14.20    114.25
EVENT
   94     99.58   -115.94   -180.74    237.31
   13    -80.34     71.17    -73.27    129.95
  -13   -121.77     35.71    -31.51    130.76
1000022   -123.40    112.52    -74.66    207.06
   94    326.77    -81.90  -2171.78   2197.81
   11     18.47      3.39    -54.43     57.57
  -11     18.91    -33.02    -68.92     78.73
1000022   -102.13    -67.91   -273.40    314.96
EVENT
   94    -92.25     99.86     62.69    150.68
   13     -9.28      8.44     48.17     49.77
  -13   -161.63   -172.41    697.84    736.77
1000022   -215.61   -147.47    787.64    835.47
   94    407.52    467.51    673.67    920.52
  -11    103.41     23.68     38.47    112.85
   11     14.85     -5.84     25.82     30.35
1000022    228.15    113.21     -7.49    272.64
EVENT
   94   -207.58     85.60    216.42    311.86
   11     49.79     56.49    228.57    240.66
  -11     16.73      7.74     16.60     24.80
1000022    114.00     78.17    951.51    966.38
   94    -50.46    163.22    -80.57    189.37
  -13     30.16    -23.31    -18.23     42.26
   13     42.42   -196.14     -3.91    200.71
1000022     19.23   -160.36    -16.80    189.15
EVENT
   94   -453.99    172.24    388.42    621.82
   11    -50.53    -72.95     47.88    100.84
  -11    -37.00    -34.33     10.38     51.53
1000022   -330.68   -236.31    414.46    588.54
   94     23.91    234.08    354.61    426.37
   13     32.33    -35.76     -9.26     49.09
  -13     79.97      0.46      7.03     80.28
1000022    178.59   -101.60    123.94    258.82
EVENT
   94   -166.95    348.47   -148.63    416.10
  -11    -29.42      0.30    -30.70     42.52
   11    -42.45    -11.72     32.10     54.50
1000022   -174.68   -127.48    -46.98    241.62
   94    294.88   -211.67   -236.83    435.53
   13     55.27      4.91     83.79    100.50
  -13     10.27     32.98      4.35     34.82
1000022     66.86    -27.36    121.65    171.55
EVENT
   94    -88.11   -424.06   -700.07    823.22
  -11     75.59    -62.15   -533.83    542.72
   11     14.00     -6.52   -262.92    263.37
1000022    105.94   -162.80   -784.48    813.97
   94    256.35    221.32    220.16    412.04
  -13     -7.91     19.80     -0.98     21.34
   13    -61.57    -10.05    101.11    118.81
1000022   -143.97    111.97    234.06    312.18
EVENT
   94    265.29    -86.34   -418.83    505.55
   11    -41.70     30.16   -122.95    133.29
  -11    -61.64     -6.52    -60.79     86.82
1000022   -120.62    -34.60   -412.40    441.85
