== Event number 1 ==
1000022	 -167.2213 -3.1028 -31.2511 195.8561 9410.3964 
== Event number 36 ==
1	 -44.1869 190.7976 -165.2308 256.2403 1.6641 
-11	 36.3723 -16.9197 27.8915 48.8587 0.0112 
11	 -31.6586 -77.2437 49.2839 96.9421 0.0112 
1000022	 39.4732 -96.6342 88.0554 167.5125 9410.3964 
1	 233.0614 107.3319 -3.8434 256.6208 1.6641 
-11	 -49.9495 -27.3814 -31.0222 64.8620 0.0112 
11	 -59.3845 -0.5564 41.6020 72.5091 0.0112 
1000022	 -123.7274 -79.3941 -6.7364 176.2603 9410.3964 
== Event number 37 ==
1	 -14.9269 -226.6779 -123.6134 258.6264 1.6641 
-11	 -0.1027 74.3735 6.3923 74.6478 0.0112 
11	 33.5625 75.6262 29.2112 87.7443 0.0112 
1000022	 -18.5328 76.6783 88.0099 152.9025 9410.3964 
1	 -249.0526 28.4006 50.9429 255.7942 1.6641 
-11	 45.2023 16.9520 -33.4477 58.7314 0.0112 
11	 23.1937 -4.7610 31.6316 39.5119 0.0112 
1000022	 180.6565 -40.5916 -49.1268 214.7284 9410.3964 
== Event number 38 ==
1	 -64.1575 161.5243 185.7953 254.4167 1.6641 
-11	 -1.0227 -63.1960 -35.2455 72.3673 0.0112 
11	 -18.0587 -35.1784 -13.6751 41.8409 0.0112 
1000022	 83.2388 -63.1500 -136.8747 197.6403 9410.3964 
1	 -5.2529 257.1276 -16.2074 257.6947 1.6641 
-11	 7.4251 -52.1510 -28.7235 59.9992 0.0112 
11	 -12.1155 8.0724 -4.1578 15.1409 0.0112 
1000022	 9.9432 -213.0490 49.0887 239.3926 9410.3964 
== Event number 39 ==
1	 -169.3896 3.3125 -190.6722 255.0713 1.6641 
-11	 65.7853 10.4164 73.6487 99.2992 0.0112 
11	 34.5958 -22.8621 -5.7104 41.8589 0.0112 
1000022	 69.0085 9.1332 122.7339 171.2297 9410.3964 
1	 28.7901 60.8895 246.0973 255.1509 1.6641 
-11	 -27.3756 -27.1575 -23.7621 45.2947 0.0112 
11	 -9.1042 11.7065 5.0590 15.6695 0.0112 
1000022	 7.6898 -45.4385 -227.3942 251.4802 9410.3964 
== Event number 40 ==
1	 228.4489 -117.6337 22.1404 257.9117 1.6641 
-11	 -44.5938 -0.7700 20.8272 49.2238 0.0112 
11	 -48.0958 -10.1056 5.2465 49.4253 0.0112 
1000022	 -135.7593 128.5093 -48.2140 216.0560 9410.3964 
1	 7.0756 165.0740 -193.3534 254.3358 1.6641 
-11	 -33.9882 -29.4622 30.6986 54.4576 0.0112 
11	 -23.9335 -31.7027 6.7079 40.2850 0.0112 
1000022	 50.8461 -103.9090 155.9470 217.0536 9410.3964 
== Event number 41 ==
1	 -44.1685 -208.6259 -141.0892 255.7019 1.6641 
-11	 6.0762 -4.6795 -9.5582 12.2552 0.0112 
11	 -29.4233 29.9389 25.0542 48.8855 0.0112 
1000022	 67.5156 183.3665 125.5932 251.7254 9410.3964 
1	 -135.5742 -173.1452 -128.3046 254.6043 1.6641 
-11	 3.2261 56.6623 24.4035 61.7784 0.0112 
11	 8.5700 -7.4600 37.6362 39.3140 0.0112 
